Time,Stockprice,Maxsell,Minsell,Maxbuy,Minbuy
1452,8.313251646789503,13.249839146170398,7.082317374077979,9.79896125563713,6.148164349248101
1453,8.532849441683048,13.313251646789503,7.358624933175035,9.673300718405217,5.564710037460996
1454,8.723638989345943,13.532849441683048,7.696712242087944,10.16773336947084,5.852860201042934
1455,8.906873275696828,13.723638989345943,7.732786705952224,10.701940428667818,5.451113450140294
1456,8.878932891938982,13.906873275696828,8.032291016483612,9.62482381747036,5.965722671256677
1457,8.793391049196433,13.878932891938982,6.611033630083879,10.220773487687401,7.187637216323951
1458,8.82603798539567,13.793391049196433,7.952161980870824,10.000866158548943,6.042935142234796
1459,8.636201416093739,13.82603798539567,7.327265002887708,10.219335652198843,6.083661432259468
1460,8.526029230934766,13.636201416093739,6.689302944887942,10.333286950686958,6.3175976165560765
1461,8.36060765400539,13.526029230934766,6.7601272958030885,10.41792134024578,6.088358720116785
1462,8.704604347701443,13.36060765400539,6.742612986241374,10.200810796752819,6.108399003866134
1463,8.414179769522574,13.704604347701443,7.127032572834281,10.459962026035871,5.762347683103325
1464,8.601525817451035,13.414179769522574,7.314102866589614,10.054499042813813,6.236964446092072
1465,9.170643150337485,13.601525817451035,6.7337737682125525,10.3628262130082,5.718106220257778
1466,8.861504185904648,14.170643150337485,7.18086750709213,10.609223581416376,6.311774928401583
1467,8.993192490217453,13.861504185904648,7.820720529158341,10.766616266490328,5.999781535305361
1468,9.070237682738705,13.993192490217453,8.074635852930095,10.378516931124112,6.7323601369260215
1469,9.065250752535844,14.070237682738705,7.297475808564384,10.888551644796117,6.29501559581834
1470,9.071500918364041,14.065250752535844,7.402207840091428,10.782946916174586,6.104349981446257
1471,9.25199743875497,14.071500918364041,7.336408344738906,10.408312780219271,7.453890364633403
1472,9.405959324977477,14.25199743875497,7.9791236361280635,11.109976277807466,7.160385159653176
1473,9.107438250258168,14.405959324977477,7.427075204766588,11.018308754756502,7.979707322389279
1474,9.17733713391688,14.107438250258168,7.213393355969801,10.959436478966943,6.108084761990183
1475,9.441724424208221,14.17733713391688,7.548499082476943,11.027431654291222,6.730788053337644
1476,9.55719727366067,14.441724424208221,7.512230145421115,11.289572220008175,6.7525523783668415
1477,9.756951568744775,14.55719727366067,8.89278753503194,11.359107560093449,7.061802370212074
1478,9.67736717190515,14.756951568744775,7.8105447705996704,10.687409496668492,7.0933694827184635
1479,9.674081498971619,14.67736717190515,7.228808752961426,11.40800073982314,6.8273151439492725
1480,9.587208012692633,14.674081498971619,8.122871296307041,11.100355097589219,6.786460637955941
1481,9.530944171506919,14.587208012692633,7.767882048607835,11.191976966838816,6.5972857529629545
1482,9.349462230394844,14.530944171506919,7.662453918134892,11.517672317460072,7.231382308124488
1483,9.21661305613557,14.349462230394844,7.557059154168856,11.224887812795139,6.6699787501658525
1484,9.243321761361251,14.21661305613557,7.882181718647415,10.993752583317283,7.356319097008017
1485,9.412614811430185,14.243321761361251,7.729246010453693,11.089218452642788,7.561054231723007
1486,9.167217394185535,14.412614811430185,7.494049069869087,9.980102545437658,6.494842808697348
1487,9.478935389852191,14.167217394185535,8.186115968235677,10.681963077831572,6.5081198122227875
1488,9.323923145318886,14.478935389852191,7.84187665076889,11.25611900214591,6.8869189911691695
1489,9.672790880999823,14.323923145318886,8.070979601210363,11.258597488648999,7.343473082587904
1490,9.921618789339465,14.672790880999823,8.199528117744089,11.02089628172846,6.813002164477046
1491,9.927959624647857,14.921618789339465,8.129954113559284,11.851413917154133,7.332439804321302
1492,10.083213099117136,14.927959624647857,9.042992841162297,11.849566459312625,7.1870779081134835
1493,10.221948023361833,15.083213099117136,8.627459278269988,11.520954814202398,7.426057225094347
1494,9.805085432234177,15.221948023361833,8.773742098646792,10.866769639372576,7.26591647336739
1495,9.882310353036843,14.805085432234177,7.90941070406307,11.237451252256289,7.049559435837848
1496,9.992353466183825,14.882310353036843,8.700490042716545,11.862503490244618,7.091905098815792
1497,9.810474652454252,14.992353466183825,9.141133712630804,11.235354066808474,7.406512320760905
1498,10.099802639601807,14.810474652454252,8.299607733172147,11.187402551318348,7.478625631708444
1499,10.156373257183049,15.099802639601807,8.561937561049396,11.648866062057067,7.153300631552664
1500,10.209541762864664,15.156373257183049,8.362997498689607,11.785905275451125,7.823674282201495
1501,10.069667035049692,15.209541762864664,8.657768168535371,11.859683824631281,7.253090324005398
1502,10.325366039340874,15.069667035049692,8.983233621833632,12.0043772323309,7.431788296180896
1503,10.137729808917264,15.325366039340874,8.742554350527065,11.307225626430842,7.535999938078902
1504,10.0404711496404,15.137729808917264,8.144974469635885,12.0827305202335,8.728522741610767
1505,9.967747490044957,15.0404711496404,8.263559891775841,11.639116920219628,7.609175159286787
1506,9.915057674983135,14.967747490044957,8.1149925663841,11.42762803541175,7.532533301184834
1507,9.769051751810691,14.915057674983135,8.176568194993328,11.440668318546305,6.988933165253157
1508,9.47554291077102,14.769051751810691,7.944503352209178,10.7064609593737,7.657980917354946
1509,9.585071434724663,14.47554291077102,8.170127705072629,10.803005458405934,6.6922792781730225
1510,9.786574589869211,14.585071434724663,7.803151782007853,11.453392812994839,7.264290916304862
1511,9.850645668832831,14.786574589869211,9.001056722329155,11.288344337653722,6.842009994562714
1512,9.790734564961053,14.850645668832831,8.094468054637602,11.436030379894817,8.193374403849997
1513,9.959120465796412,14.790734564961053,8.562576210747205,11.592001525596185,7.019809442611792
1514,10.173607817211739,14.959120465796412,9.299070717734022,11.850844350519647,7.747105149541558
1515,9.953169680958446,15.173607817211739,8.412050947146232,10.718620722895654,7.263601207565513
1516,9.946527683646798,14.953169680958446,8.76697615531148,11.82987870672376,7.397780968231875
1517,10.107909165526875,14.946527683646798,8.501891392763195,11.884356354803675,7.4320586882681114
1518,10.289254251770325,15.107909165526875,8.579880098566772,11.954156284113765,7.325708661855922
1519,10.551119177474627,15.289254251770325,8.878502176482078,12.137351357957165,7.598676671269573
1520,10.207169947233426,15.551119177474627,9.185135692609917,11.282937802673958,7.950214076157699
1521,10.36263559921252,15.207169947233426,8.508881934293012,12.133672917992321,8.29334458874666
1522,10.377634840781303,15.36263559921252,8.412389925976793,12.315311539965455,7.587710037507984
1523,10.279019412546354,15.377634840781303,8.670010481464736,12.28054240030339,8.065829710364099
1524,10.375427498784768,15.279019412546354,8.499756764410586,12.202018598860388,7.465773598478499
1525,10.173747110061793,15.375427498784768,8.536019939219026,12.21472080119814,7.708162409065332
1526,10.376312886566446,15.173747110061793,9.457657361428215,11.852135305795262,8.377934970708818
1527,10.459225181347827,15.376312886566446,8.866703512200118,12.349407455943219,7.926278557781396
1528,10.748895748189438,15.459225181347827,9.418054152347349,12.367171850167107,7.619857109097892
1529,10.937186215065598,15.748895748189438,9.90685069877905,12.656838803037168,7.974230655812216
1530,10.705028090541385,15.937186215065598,9.759243803470872,11.883809464823857,7.967321695132864
1531,10.880162926869811,15.705028090541385,9.920896711000331,11.920382595236834,7.992587991376812
1532,10.666899197991064,15.880162926869811,9.739512064010947,11.739671691325762,8.579432192479802
1533,10.600311571278004,15.666899197991064,9.123158093261086,12.425943629023783,7.810648241515761
1534,10.510479369494503,15.600311571278004,9.600581778694478,11.536849039961423,7.792335154662685
1535,10.545964710459309,15.510479369494503,8.821958835033293,12.335011402100637,7.615943799238723
1536,10.507383097344855,15.545964710459309,8.961387745957278,12.163357310582821,7.718572487055374
1537,10.333169055102589,15.507383097344855,9.083220098379064,12.41110970693349,7.694280643884797
1538,10.266851907872983,15.333169055102589,8.625330037866755,11.53702501502468,7.670883964119334
1539,10.394219768780477,15.266851907872983,8.803696591361906,12.282940555806759,7.544598484951154
1540,10.467966347371577,15.394219768780477,9.555072545292607,12.344989075653237,7.622807452225912
1541,10.519903565357005,15.467966347371577,8.804368440380804,12.189117105211118,7.975007452855502
1542,10.785828315658518,15.519903565357005,9.290298813652255,12.217198398696054,9.292454970395646
1543,10.887328062125496,15.785828315658518,9.18831604000288,12.670520462881221,7.947333139324149
1544,11.386142722054549,15.887328062125496,10.396860907675656,12.754597197970469,9.539435421866747
1545,11.140818228834005,16.38614272205455,9.497862084959854,12.664914268975767,8.523071582935545
1546,11.074411196942437,16.140818228834007,9.631206897722961,12.446720670614896,8.98338288982967
1547,11.224812917155788,16.074411196942435,9.316944422006546,12.990658114434272,8.563138969631991
1548,11.259168014378984,16.224812917155788,9.902021973355712,13.039614784797548,8.643203881628647
1549,11.352145623470976,16.259168014378986,9.321118592590361,13.045501824969799,9.660247704753942
1550,11.438371781643832,16.352145623470975,10.175545955765653,13.342180197278664,9.581608998264155
1551,11.55632434620055,16.43837178164383,10.384541119595793,13.082024121741231,8.56301114725115
1552,11.464789427735004,16.556324346200547,10.52127788819844,12.455923802640575,9.46939131659235
1553,11.67815001139764,16.464789427735006,10.095549408864809,13.289040661124293,8.969228227971055
1554,11.865774861066676,16.67815001139764,10.797784287163811,13.590209160049872,10.370097065663616
1555,11.999856407657184,16.865774861066676,10.514096637943682,13.794550327971086,9.719939470029884
1556,11.795449199796364,16.999856407657184,10.399025355137114,13.468199516212803,9.123246091301366
1557,11.593623987803168,16.795449199796366,10.288723917765013,12.76537874761549,9.431700459123391
1558,11.166826153620725,16.59362398780317,9.839143630106163,13.033533289703753,9.522868965696189
1559,11.41647789931298,16.166826153620725,9.598972651676805,12.725019740431383,8.789552228966997
1560,11.38077851991913,16.41647789931298,8.585232438667044,12.982916802450347,9.577856260115965
1561,11.27754337948493,16.38077851991913,9.583506021212848,13.211084986661016,8.430361905814014
1562,11.363865236338972,16.277543379484932,10.889003023599642,12.184103083642066,8.87866867560642
1563,11.49219013161416,16.363865236338974,10.230596888192185,12.74742940874464,8.659176069196393
1564,11.622431002054128,16.49219013161416,9.639360030365953,12.95554438399778,8.498383797579528
1565,11.674861834230297,16.622431002054128,10.145133613659878,13.456844552400423,9.216182618411946
1566,11.403187139157911,16.6748618342303,10.265278196214807,12.943869082170494,8.926789760727456
1567,11.65157328370585,16.40318713915791,9.490843397365058,12.888877860384008,8.515510282747321
1568,11.80990095637818,16.65157328370585,10.960119357133971,12.974839813299479,8.879460451107363
1569,11.703189545193053,16.80990095637818,9.93871588174154,13.998742701528018,9.035949180347584
1570,11.997405185964055,16.703189545193055,10.2974382699486,13.352698102358923,8.886360237390814
1571,11.803576278148798,16.997405185964055,10.091287438273357,13.782556505056847,9.11058904571618
1572,11.724978802687211,16.803576278148796,10.516722798503256,12.394673330074669,8.850696437605132
1573,11.841580319932817,16.72497880268721,9.886789728564453,13.274267079587986,8.843325941004261
1574,11.540638108940202,16.841580319932817,9.952666789928065,13.248785539539375,8.98287916568624
1575,11.989583788640575,16.5406381089402,10.091557042171845,13.535126117572226,9.776144544410933
1576,11.938121441959852,16.989583788640573,10.263464012676364,13.713130232425259,9.057740217262067
1577,12.547767871601922,16.93812144195985,11.489252877702397,13.629694203475903,9.434316080597997
1578,12.409046616937484,17.54776787160192,10.239024167756458,14.107636985383209,10.84779893193171
1579,12.565014280400431,17.409046616937484,10.409711500031316,14.391465525153913,10.338310592798999
1580,12.55966004943928,17.565014280400433,10.890426714179096,14.540517813577683,9.827999636275528
1581,12.790924656901176,17.55966004943928,11.172026410257152,14.535593887746767,10.221440019531721
1582,12.668679129131766,17.790924656901176,10.726114567002941,14.767980077298066,10.004340384503415
1583,12.720657308083373,17.668679129131768,11.387171058495044,14.395103248828745,9.797863964719983
1584,12.748911253839545,17.720657308083375,12.127294056005068,13.712437593836322,10.746599468311105
1585,12.520636755038396,17.748911253839545,10.872858347795997,14.282125518278868,9.92897689395952
1586,12.325104724604753,17.520636755038396,10.975202788408879,13.293159415888201,9.548705555637007
1587,12.5511085511061,17.325104724604753,10.590809728104961,14.214110862479327,9.592336510719328
1588,12.78222894284238,17.5511085511061,11.566063306771648,14.324631641735916,10.044393111610672
1589,12.652559953125454,17.78222894284238,10.651650721875233,14.355511185535523,10.820803087837431
1590,12.969878069738934,17.652559953125454,11.034690918979932,14.605372262802051,10.028776671809094
1591,12.604435177529478,17.969878069738932,11.36331924604404,13.432571172328,10.409405177617998
1592,12.683461062334242,17.604435177529478,11.553775597342332,13.437175623753854,9.735273047798673
1593,12.773423257136056,17.683461062334242,10.870405190761499,13.680108157680479,10.043456410657765
1594,12.423602602001889,17.773423257136056,10.863952794340129,14.49418878297219,9.897634023185415
1595,13.016311774141878,17.42360260200189,11.348161310938938,14.360304134278543,9.499268539252988
1596,12.756039976521347,18.016311774141876,10.533377940329162,14.757874671800504,10.290760854920865
1597,12.956762690372353,17.756039976521347,11.502135382687785,14.46480073326702,10.076452343997797
1598,13.291414818728054,17.95676269037235,10.873669324077595,14.92985651014063,10.302401541034612
1599,12.953246793753198,18.291414818728054,11.928401224285135,15.090227398154557,10.810729210997389
1600,13.048747582421957,17.9532467937532,10.960647160756555,14.80428221596128,11.15973930650199
1601,13.001406248920368,18.048747582421957,11.68328582835601,14.871121614444743,11.11811916104385
1602,12.93472132115946,18.001406248920368,11.387774588814363,14.83034784017753,10.078758347463316
1603,13.244878835793896,17.934721321159458,10.964638199750318,14.773641070874177,9.976309046266039
1604,13.166059267870045,18.244878835793898,11.351306558267014,14.778588747165362,10.695313362356893
1605,13.577411506954359,18.166059267870047,12.542544441477904,15.064047430398048,11.749713735561942
1606,13.268818742885168,18.57741150695436,11.686582278045705,15.341369480073354,10.688374815098271
1607,13.325270914655526,18.268818742885166,11.772253447709332,15.141594286492307,11.953151303170397
1608,13.741290770821298,18.325270914655526,12.472621676612164,15.295724423117862,10.846962718905475
1609,13.977891385156681,18.741290770821298,12.121039312654377,15.677733221656625,10.869404465400429
1610,14.022237599456162,18.97789138515668,12.489961886341105,15.608817485901952,11.26344706094923
1611,13.804715124854019,19.02223759945616,12.046476576019657,15.840216851434343,12.311134024284055
1612,13.529811432442502,18.80471512485402,12.265023118051236,15.350804854733111,11.520782929875276
1613,13.268080403551552,18.5298114324425,12.157867330041924,14.212543559469347,11.402295198755562
1614,13.586453523181964,18.26808040355155,11.650469571963313,15.050295341987422,10.367368495164817
1615,13.608091588926564,18.586453523181966,12.173266561056797,15.559168674932067,11.794071452417615
1616,13.267046990994922,18.608091588926563,11.380240476528583,15.421554331157996,10.643448057568706
1617,12.97186959925124,18.26704699099492,11.546224263823692,14.07480547205244,10.365411149125034
1618,13.22083867435532,17.971869599251242,11.60156611009623,14.701170277433446,10.549585165833568
1619,13.548921099326236,18.22083867435532,11.748768348678217,15.089990680762295,10.43354815135793
1620,13.930511946680207,18.548921099326236,12.593982098505997,15.066618576737664,11.15092755478276
1621,13.867635212468267,18.930511946680205,12.740536515586447,15.86111015761705,11.461464804765
1622,13.917695061312278,18.867635212468265,12.346255608389367,15.86517552273187,11.407472569750684
1623,13.868843465709356,18.91769506131228,12.399690398612584,15.78640660646754,11.154113543417779
1624,13.34963305422764,18.868843465709354,11.95270221622159,15.37933250565361,11.363942627963539
1625,13.526545257863154,18.34963305422764,12.633170022713204,15.284851339342952,10.40092009344136
1626,13.409026059933081,18.526545257863155,11.760464916247523,15.362448560069508,10.851172186526277
1627,13.347736149475674,18.409026059933083,11.411920996618239,14.805699004033247,10.49329586855824
1628,13.059613178398486,18.347736149475672,11.60057528748236,14.844225708088867,10.386856361728533
1629,13.033445028788156,18.059613178398486,11.97080118950016,14.906173835127387,10.299109597179907
1630,12.819432566875092,18.033445028788158,11.19156670139185,14.928406246926798,10.11899831900896
1631,13.020711693097356,17.819432566875093,12.053962104968871,14.609307778451564,10.005021974421194
1632,13.495687613440435,18.020711693097354,11.602607730589263,14.79649179620821,11.034398171191066
1633,13.41094520858116,18.495687613440435,11.855253850013005,14.700110010039486,10.531699221012644
1634,13.177616278016353,18.41094520858116,11.464796912582548,14.628320848034225,11.181221022286646
1635,13.205125583623424,18.17761627801635,11.38904286642154,14.962429436099633,10.996049219885906
1636,13.19697949536821,18.205125583623424,11.740443620085909,15.033021860724604,10.346562477362717
1637,13.394458185301218,18.19697949536821,11.991094537683681,14.961341609658238,10.642458011187289
1638,13.711567833921338,18.394458185301218,11.410653235064336,15.369804127279558,10.91762794682911
1639,14.098932220132795,18.711567833921336,12.202239645533302,15.499909912221081,11.185074282948039
1640,14.312976997175664,19.098932220132795,12.170115563149158,16.072404593062682,11.481541179610854
1641,14.125425496746523,19.312976997175664,12.8707346774816,16.142795365243764,11.630919542660449
1642,14.03461888498119,19.125425496746523,12.442482727777627,15.74136565291508,12.210404401994877
1643,14.023385125322866,19.034618884981192,11.813177290383967,15.81385113527917,11.71851755482183
1644,14.260380781456895,19.023385125322868,13.08463829231041,15.861706753404725,11.237040682438172
1645,14.20676771783856,19.260380781456895,12.655369612874061,16.759039829742438,11.501670108289911
1646,14.339964525426527,19.20676771783856,12.289281446252838,15.712980069275401,12.142581071817876
1647,14.46071034941549,19.339964525426527,13.353735561449499,15.511222246541267,11.586452958701436
1648,14.367560393881694,19.46071034941549,12.753964031189053,16.068902497816413,12.691742426251501
1649,14.440447539438258,19.367560393881696,12.430398796048108,16.444173819519843,11.86164103171924
1650,14.103885085021469,19.44044753943826,12.577996264427247,16.218409119048673,12.490394266409297
1651,14.178013805073691,19.103885085021467,12.759916125793328,15.444086827159406,11.368954485851745
1652,14.239359769578016,19.17801380507369,12.929688322925427,16.116256060872693,11.586301796674059
1653,14.023875236649175,19.239359769578016,12.284574864987903,16.00864947019594,11.377432419084379
1654,14.063023333323054,19.023875236649175,12.222562759995993,15.97120105518188,11.923699690891736
1655,13.939626382088191,19.063023333323052,12.035327482934681,15.4866646173214,11.938420595674465
1656,14.57540107302943,18.939626382088193,13.39397587018499,15.922856386255306,11.462264011684763
1657,14.376239685870145,19.575401073029433,12.681869352007407,16.433023390184232,13.182982200000477
1658,14.45732554154277,19.376239685870146,12.500231275932592,15.898785924010912,11.878874599495415
1659,14.36452389867024,19.457325541542772,12.491659951222813,15.679433061850588,11.508256516605236
1660,14.251995532155645,19.364523898670242,12.674511987023015,16.309451137997428,11.882963441248336
1661,14.083141976826823,19.251995532155647,12.58447068425639,16.594027491176103,11.668138657766306
1662,13.897166297365294,19.083141976826823,12.310786341967752,15.683501784003218,11.213822338358833
1663,13.706573719797856,18.897166297365295,12.113266955516693,15.290128469457553,11.129502211447447
1664,13.900938957098187,18.706573719797856,12.42293186692044,16.437830987068764,10.8271205838323
1665,14.601111119696311,18.900938957098187,13.455489349016775,15.849203528832952,11.345859817803065
1666,14.418926244150246,19.601111119696313,12.639345030528887,16.055427601849903,11.715302837452189
1667,14.533954267811211,19.418926244150246,13.093492547659194,16.401149258215572,11.572061444593869
1668,14.015092556196315,19.53395426781121,12.263429140366899,15.659958208866758,12.017553643376537
1669,14.264704864564724,19.015092556196315,12.87625282895664,15.858992133991489,11.181468223260437
1670,14.408583770907104,19.264704864564724,11.742740255896143,16.44400781733957,11.470967592381545
1671,14.627200607066515,19.408583770907104,11.919443762512666,16.276274484030836,11.446326412637047
1672,14.523063374917172,19.627200607066513,12.741973669950088,16.81847881124798,12.453391473281114
1673,14.351680951030364,19.52306337491717,12.754242496834035,16.13011436189877,11.899606779695684
1674,14.685496744003135,19.351680951030364,12.541512388290514,16.193104414716103,12.838091471947736
1675,14.463262442591308,19.685496744003135,12.426313988297084,16.136609239568887,11.761388873067506
1676,14.30151268317506,19.463262442591308,12.33464881067115,15.948202765953365,11.531674719965403
1677,14.600136660016846,19.301512683175062,13.40142163086656,15.632463389071237,11.88481637355319
1678,14.50840609188603,19.600136660016844,12.698379674489093,16.33640072043094,12.477683989382209
1679,14.044624689549002,19.50840609188603,12.741756236712522,16.50670425416982,11.755984605371367
1680,14.608685987435619,19.044624689549003,12.83829710745063,17.49345963173227,11.064698636758674
1681,14.536534126361822,19.60868598743562,12.008835298576336,15.64771607231069,12.08653411569396
1682,14.494845992664754,19.536534126361822,13.188133327711345,15.528525083160536,11.536892337995159
1683,14.60500479891685,19.494845992664754,12.937268700695785,16.794865797077378,11.699367514340059
1684,14.92364805209264,19.605004798916852,12.965627006466722,16.55951075289046,11.803754015818784
1685,15.3764795146651,19.923648052092638,13.793720589535956,16.85681078404917,12.767003757136537
1686,15.545375239341274,20.3764795146651,13.144388059037707,17.16214171073688,12.520636341520483
1687,15.187348564770792,20.545375239341276,13.112532466568211,16.601457936701657,13.262519755399465
1688,14.963253952488994,20.187348564770794,13.308106219379034,16.933188631191243,12.35516632318553
1689,14.802443875711214,19.963253952488994,13.327909420273174,16.268814914794557,12.042593194342105
1690,15.057410039444498,19.802443875711212,12.435217784059759,17.43109169000487,11.255453562236816
1691,15.14553356380142,20.0574100394445,13.113546539478543,17.286962160758527,12.140698494233666
1692,14.699279621182912,20.145533563801422,12.641808236516054,15.746232055161652,11.454429319878056
1693,14.754343919386057,19.69927962118291,12.967525479878487,16.078662033398537,11.852215451127321
1694,14.915332088606664,19.75434391938606,12.262397127534015,16.716474181892266,11.777746555372971
1695,14.72304882098862,19.915332088606664,12.962301560643029,16.40613300562653,11.953745451573305
1696,14.69656207651693,19.72304882098862,12.21633350781826,16.93188440307333,11.810429721385535
1697,14.723236802991494,19.69656207651693,13.200844253398898,16.45770892297081,11.769926782586808
1698,14.70153085671228,19.723236802991494,12.949515356698589,16.083521059407857,12.803537095086861
1699,14.788001993879524,19.70153085671228,13.290590514967684,16.410782561399092,12.477320919047273
1700,14.7322997490888,19.788001993879526,13.008929430298972,16.724068714963472,12.055996646502031
1701,14.801820337282496,19.7322997490888,12.777297523108853,16.71626414714308,12.051401759930187
1702,14.756671598256915,19.801820337282496,12.913386238280104,16.40693005420035,11.948214569220065
1703,14.86206255194678,19.756671598256915,13.069406336446846,16.585698862110796,12.583784567414988
1704,14.822933483628546,19.862062551946778,12.396678712847766,16.380440815799183,11.871539684555408
1705,14.744860614688752,19.822933483628546,13.212734776603684,15.95175168921426,12.220292297559334
1706,14.76285539494312,19.744860614688754,13.445285863427634,16.012459884484212,11.817143406523666
1707,15.142273812059655,19.76285539494312,12.709632374957549,17.34677141266642,12.832991402895992
1708,14.809322944897778,20.142273812059656,12.729012096468935,16.9740253032866,12.315727772401807
1709,14.703184573545428,19.80932294489778,13.254467750676612,16.44731876635721,12.047806827981546
1710,14.85454655149948,19.70318457354543,12.969098159716582,16.63103938494973,11.848060197484052
1711,15.420277687587003,19.85454655149948,13.081102674661217,17.68746550421607,12.00263794272709
1712,15.286702883136893,20.420277687587003,13.0021181656463,17.404078129854305,12.57697342016726
1713,15.19268589889734,20.286702883136893,13.290243001452277,16.975445649072437,12.791467496048273
1714,15.363291543129082,20.192685898897338,12.314733178065483,16.92744664495097,12.438412762110737
1715,15.159805692736619,20.36329154312908,13.87057234198354,17.073328256983924,13.11170214459726
1716,15.066191177939407,20.15980569273662,13.181935972653376,16.691591984513785,12.602048404633972
1717,14.95101485707388,20.06619117793941,12.772901933281883,16.91435071315292,12.586291751203344
1718,14.887728081116398,19.95101485707388,13.385322879482755,16.70606428719388,12.578366119410124
1719,15.162552836083535,19.8877280811164,13.464010837058193,16.84446032642789,13.166402295093834
1720,15.285632871266671,20.162552836083535,13.478635556437515,16.704581036915073,12.370275051225828
1721,15.18225553391714,20.28563287126667,13.462363328007243,16.863956773504746,13.635308733774094
1722,15.29250395431816,20.18225553391714,13.678786622261088,16.738705781114056,12.427396128168109
1723,15.43628570514437,20.29250395431816,13.304010303115879,16.742996653741166,12.483216499608663
1724,15.413715918229322,20.43628570514437,14.842824697449842,16.632908601943676,12.545537414201231
1725,15.632151511122931,20.41371591822932,14.634762735381594,17.474557430385502,13.292373771472937
1726,15.52321318327159,20.63215151112293,13.847087951347646,17.506563723369005,13.230087850223384
1727,15.440893010358327,20.52321318327159,13.15092199367782,17.503195973049884,12.640560670276901
1728,15.26322322346969,20.440893010358327,14.145935808694482,16.647886140652094,12.554933708756689
1729,14.750381767244283,20.26322322346969,13.234220868563693,17.013606314942024,12.280720554008553
1730,15.3750737930625,19.750381767244285,13.646480338569498,17.50716367505053,11.980110220409596
1731,15.527003544173853,20.375073793062498,14.547324379145442,17.319355116421843,13.106875931551258
1732,15.433980496743795,20.52700354417385,13.834881134711905,16.857272453589463,13.032062801719917
1733,15.545017460731458,20.433980496743793,13.877298556851365,17.76611986303088,12.892625300961843
1734,15.665849546508827,20.545017460731458,13.27743326480552,17.26717729346281,13.118899100038913
1735,16.12701528483035,20.665849546508827,14.807087812392375,17.570208422671705,13.175977989815319
1736,15.631794136905654,21.12701528483035,14.29543244331415,17.23602734575896,13.141743204143113
1737,15.385621076349755,20.631794136905654,13.289580362974558,17.48669511968872,12.634110972915728
1738,15.600863965133355,20.385621076349757,14.515816067775232,16.786555980354294,13.371347686619062
1739,15.874370132878651,20.600863965133357,13.778953179211987,17.57761403088858,13.422829006081429
1740,15.67023625151381,20.874370132878653,14.456592108600407,17.591748139685883,13.172714266350432
1741,15.71061747125962,20.67023625151381,13.719143710670295,17.14707120330824,12.817551372017144
1742,15.808489238690305,20.71061747125962,12.592783690710943,17.68082391352058,14.03400219068532
1743,15.777909509707849,20.808489238690306,14.664385888396485,17.790751886870222,12.867867826580124
1744,16.14213766705623,20.777909509707847,15.427923474064293,17.54184870127156,12.81480470672073
1745,15.892346600197905,21.14213766705623,14.321069973269497,17.232639376987077,13.151156363299375
1746,15.880333531999225,20.892346600197904,14.156916930308089,17.241997155498193,13.950651035371704
1747,15.941503206879599,20.880333531999227,14.290868811681339,17.69188008770608,13.006253637602025
1748,16.050471710519986,20.9415032068796,13.969205806923629,18.522671729886106,14.270577839976148
1749,16.22530977524863,21.050471710519986,14.479003249957241,18.00984423874117,13.612877747580477
1750,15.986023412029343,21.22530977524863,14.231547784285047,17.60445139366795,13.783843371123284
1751,16.025391750687575,20.986023412029343,14.75120385499055,17.939408875411452,13.060530445024744
1752,16.0036432388465,21.025391750687575,14.5032254475954,17.92877812973946,14.338400966479023
1753,16.17744278005227,21.0036432388465,14.521152834908662,17.577197903320624,14.364037959597402
1754,16.319976752387387,21.17744278005227,13.23973887641096,17.883762912934873,13.560231437585378
1755,15.978388730631485,21.319976752387387,13.351980391982828,18.14382982589422,13.552740526451627
1756,16.4644886213519,20.978388730631487,13.994114456519226,17.744968105025432,14.254435985759056
1757,16.420066555986747,21.4644886213519,14.584900602635903,18.396833265843785,13.551197613862861
1758,16.45389156881963,21.420066555986747,14.649590938192944,18.064891998510507,14.204713940353844
1759,16.689919026098643,21.45389156881963,14.534498285468425,19.055693808790817,13.13243893059605
1760,16.444213300850137,21.689919026098643,15.044933555169637,18.396209433356542,15.560339360731716
1761,16.451153593623104,21.444213300850137,14.604075961894534,17.85163892483774,14.355507397362466
1762,16.478907140816784,21.451153593623104,14.174844030505222,18.32552145544779,13.4710999604637
1763,16.15742601084214,21.478907140816784,14.430956871690547,18.3578407194198,14.159876070085657
1764,15.847265606051119,21.15742601084214,14.050234489926236,16.791415699188192,13.380890959936469
1765,15.860342836988856,20.847265606051117,13.97418840014638,17.811918465898813,13.462429093354782
1766,15.564665736814366,20.860342836988856,14.019522862741617,17.753603749394816,13.59525205328458
1767,15.735566787463004,20.564665736814366,12.563382253771156,17.312354233415242,12.75024327419117
1768,15.665703195431512,20.735566787463004,13.85762214548351,17.06508111324724,13.226647251318338
1769,15.72235237330377,20.66570319543151,14.415616733798474,17.0723368171457,13.0607906394944
1770,15.687275601794957,20.72235237330377,14.204903789148563,17.374990324883107,12.776798244145922
1771,15.330725124295045,20.68727560179496,13.29030005199451,17.509986908975105,13.16758278532826
1772,15.492094668841288,20.330725124295043,14.110443876984888,16.705042992722667,12.535463243495553
1773,15.253555518727193,20.49209466884129,14.340646336397143,16.941034502092723,12.878882530523013
1774,15.452029159507097,20.253555518727193,13.979770918748407,17.175230192595244,12.951874414963248
1775,15.588956894485978,20.4520291595071,14.054327064674556,17.27691531234622,13.040262642091385
